669;0.0000;0.3275;0.6725
670;0.0000;0.3250;0.6750
671;0.0000;0.3225;0.6775
672;0.0000;0.3200;0.6800
673;0.0000;0.3175;0.6825
674;0.0000;0.3150;0.6850
675;0.0000;0.3125;0.6875
676;0.0000;0.3100;0.6900
677;0.0000;0.3075;0.6925
678;0.0000;0.3050;0.6950
679;0.0000;0.3025;0.6975
680;0.0000;0.3000;0.7000
681;0.0000;0.2975;0.7025
682;0.0000;0.2950;0.7050
683;0.0000;0.2925;0.7075
684;0.0000;0.2900;0.7100
685;0.0000;0.2875;0.7125
686;0.0000;0.2850;0.7150
687;0.0000;0.2825;0.7175
688;0.0000;0.2800;0.7200
689;0.0000;0.2775;0.7225
690;0.0000;0.2750;0.7250
691;0.0000;0.2725;0.7275
692;0.0000;0.2700;0.7300
693;0.0000;0.2675;0.7325
694;0.0000;0.2650;0.7350
695;0.0000;0.2625;0.7375
696;0.0000;0.2600;0.7400
697;0.0000;0.2575;0.7425
698;0.0000;0.2550;0.7450
699;0.0000;0.2525;0.7475
700;0.0000;0.2500;0.7500
701;0.0000;0.2475;0.7525
702;0.0000;0.2450;0.7550
703;0.0000;0.2425;0.7575
704;0.0000;0.2400;0.7600
705;0.0000;0.2375;0.7625
706;0.0000;0.2350;0.7650
707;0.0000;0.2325;0.7675
708;0.0000;0.2300;0.7700
709;0.0000;0.2275;0.7725
710;0.0000;0.2250;0.7750
711;0.0000;0.2225;0.7775
712;0.0000;0.2200;0.7800
713;0.0000;0.2175;0.7825
714;0.0000;0.2150;0.7850
715;0.0000;0.2125;0.7875
716;0.0000;0.2100;0.7900
717;0.0000;0.2075;0.7925
718;0.0000;0.2050;0.7950
719;0.0000;0.2025;0.7975
720;0.0000;0.2000;0.8000
721;0.0000;0.1975;0.8025
722;0.0000;0.1950;0.8050
723;0.0000;0.1925;0.8075
724;0.0000;0.1900;0.8100
725;0.0000;0.1875;0.8125
726;0.0000;0.1850;0.8150
727;0.0000;0.1825;0.8175
728;0.0000;0.1800;0.8200
729;0.0000;0.1775;0.8225
730;0.0000;0.1750;0.8250
731;0.0000;0.1725;0.8275
732;0.0000;0.1700;0.8300
733;0.0000;0.1675;0.8325
734;0.0000;0.1650;0.8350
735;0.0000;0.1625;0.8375
736;0.0000;0.1600;0.8400
737;0.0000;0.1575;0.8425
738;0.0000;0.1550;0.8450
